"","consumptionEnergy","generationEnergy","importedEnergy","exportedEnergy","start","end","net_to_grid","year","month","hour","he","day","date"
"127",19.1696380555556,3.977435,15.9188688888889,0.726666388888889,2017-12-21,2017-12-22,15.1922025,2017,12,0,1,21,2017-12-21
"128",21.4905094444444,4.14272055555556,17.9339261111111,0.586136944444444,2017-12-22,2017-12-23,17.3477891666667,2017,12,0,1,22,2017-12-22
"129",27.8346116666667,1.39801138888889,26.4467583333333,0.0101583333333333,2017-12-23,2017-12-24,26.4366,2017,12,0,1,23,2017-12-23
"130",30.6027583333333,1.10357277777778,29.4991861111111,0,2017-12-24,2017-12-25,29.4991861111111,2017,12,0,1,24,2017-12-24
"131",33.3446322222222,1.39622444444444,31.9484077777778,0,2017-12-25,2017-12-26,31.9484077777778,2017,12,0,1,25,2017-12-25
"132",35.1915833333333,3.13265916666667,32.160565,0.101640833333333,2017-12-26,2017-12-27,32.0589241666667,2017,12,0,1,26,2017-12-26
"133",31.6423372222222,3.37473527777778,28.2676022222222,0,2017-12-27,2017-12-28,28.2676022222222,2017,12,0,1,27,2017-12-27
"134",34.2816622222222,6.95538833333333,29.2092108333333,1.88293722222222,2017-12-28,2017-12-29,27.3262736111111,2017,12,0,1,28,2017-12-28
"135",35.0802608333333,6.88828861111111,29.1343286111111,0.942356111111111,2017-12-29,2017-12-30,28.1919725,2017,12,0,1,29,2017-12-29
"136",35.1852877777778,8.04351333333333,29.3019136111111,2.16013944444444,2017-12-30,2017-12-31,27.1417741666667,2017,12,0,1,30,2017-12-30
"137",38.6941647222222,9.11342972222222,32.9628144444444,3.38207944444444,2017-12-31,2018-01-01,29.580735,2017,12,0,1,31,2017-12-31
"138",38.9057947222222,9.54816388888889,30.9270569444444,1.56942583333333,2018-01-01,2018-01-02,29.3576311111111,2018,1,0,1,1,2018-01-01
"139",11.42239,6.69621277777778,8.58387138888889,3.85769388888889,2018-01-02,2018-01-03,4.7261775,2018,1,0,1,2,2018-01-02
"140",9.68894888888889,10.105655,7.40494833333333,7.82165472222222,2018-01-03,2018-01-04,-0.416706388888889,2018,1,0,1,3,2018-01-03
"141",9.50121888888889,7.25086666666667,7.15415777777778,4.90380555555556,2018-01-04,2018-01-05,2.25035222222222,2018,1,0,1,4,2018-01-04
"142",9.35181083333333,12.69188,7.13364583333333,10.4737152777778,2018-01-05,2018-01-06,-3.34006944444444,2018,1,0,1,5,2018-01-05
"143",27.1940205555556,5.08572944444444,22.9012888888889,0.792997777777778,2018-01-06,2018-01-07,22.1082911111111,2018,1,0,1,6,2018-01-06
"144",28.1273547222222,11.1502130555556,23.2368183333333,6.25967666666667,2018-01-07,2018-01-08,16.9771416666667,2018,1,0,1,7,2018-01-07
"145",25.5728905555556,5.02492777777778,22.55648,2.00851694444444,2018-01-08,2018-01-09,20.5479630555556,2018,1,0,1,8,2018-01-08
"146",29.5831438888889,0.373901944444444,29.2092413888889,0,2018-01-09,2018-01-10,29.2092413888889,2018,1,0,1,9,2018-01-09
"147",27.663715,0.478139166666667,27.1855761111111,0,2018-01-10,2018-01-11,27.1855761111111,2018,1,0,1,10,2018-01-10
"148",24.6406891666667,1.19661305555556,23.4440763888889,0,2018-01-11,2018-01-12,23.4440763888889,2018,1,0,1,11,2018-01-11
"149",23.6387586111111,1.21944305555556,22.4193152777778,0,2018-01-12,2018-01-13,22.4193152777778,2018,1,0,1,12,2018-01-12
"150",29.9492005555556,0.585147777777778,29.3640530555556,0,2018-01-13,2018-01-14,29.3640530555556,2018,1,0,1,13,2018-01-13
"151",28.3777386111111,1.90760833333333,26.4701305555556,0,2018-01-14,2018-01-15,26.4701305555556,2018,1,0,1,14,2018-01-14
"152",24.9376533333333,2.55956861111111,22.5964305555556,0.218346111111111,2018-01-15,2018-01-16,22.3780844444444,2018,1,0,1,15,2018-01-15
"153",21.7061036111111,9.95909666666667,17.9481166666667,6.20110972222222,2018-01-16,2018-01-17,11.7470069444444,2018,1,0,1,16,2018-01-16
"154",20.6658975,12.6938552777778,17.2706961111111,9.29865361111111,2018-01-17,2018-01-18,7.9720425,2018,1,0,1,17,2018-01-17
"155",19.7505575,7.0734675,16.2346591666667,3.55756888888889,2018-01-18,2018-01-19,12.6770902777778,2018,1,0,1,18,2018-01-18
"156",22.4393438888889,13.1777633333333,18.7157608333333,9.45418027777778,2018-01-19,2018-01-20,9.26158055555556,2018,1,0,1,19,2018-01-19
"157",23.2782947222222,7.38571833333333,17.4295666666667,1.53699027777778,2018-01-20,2018-01-21,15.8925763888889,2018,1,0,1,20,2018-01-20
"158",26.0421808333333,11.1680352777778,20.2740172222222,5.39987138888889,2018-01-21,2018-01-22,14.8741458333333,2018,1,0,1,21,2018-01-21
"159",27.1797772222222,6.72709805555556,23.1658188888889,2.71313972222222,2018-01-22,2018-01-23,20.4526791666667,2018,1,0,1,22,2018-01-22
"160",21.0470244444444,15.2414372222222,16.7108319444444,10.905245,2018-01-23,2018-01-24,5.80558694444445,2018,1,0,1,23,2018-01-23
"161",23.7104552777778,12.4277230555556,17.8364355555556,6.55370305555556,2018-01-24,2018-01-25,11.2827325,2018,1,0,1,24,2018-01-24
"162",24.7538375,3.41089888888889,21.7862527777778,0.443314166666667,2018-01-25,2018-01-26,21.3429386111111,2018,1,0,1,25,2018-01-25
"163",23.8138761111111,0.325434166666667,23.4884419444444,0,2018-01-26,2018-01-27,23.4884419444444,2018,1,0,1,26,2018-01-26
"164",22.6692136111111,4.64593694444444,18.4590119444444,0.435735,2018-01-27,2018-01-28,18.0232769444444,2018,1,0,1,27,2018-01-27
"165",29.3389683333333,3.41602694444444,25.9291363888889,0.006195,2018-01-28,2018-01-29,25.9229413888889,2018,1,0,1,28,2018-01-28
"166",26.143335,2.00137694444444,24.1419583333333,0,2018-01-29,2018-01-30,24.1419583333333,2018,1,0,1,29,2018-01-29
"167",19.6780075,8.87332166666667,16.1398913888889,5.33520555555556,2018-01-30,2018-01-31,10.8046858333333,2018,1,0,1,30,2018-01-30
"168",27.4286866666667,5.97072527777778,22.1920761111111,0.734114722222222,2018-01-31,2018-02-01,21.4579613888889,2018,1,0,1,31,2018-01-31
"169",28.8083766666667,3.60695472222222,25.3221466666667,0.120724444444444,2018-02-01,2018-02-02,25.2014222222222,2018,2,0,1,1,2018-02-01
"170",31.2572094444444,0.429257777777778,30.8279513888889,0,2018-02-02,2018-02-03,30.8279513888889,2018,2,0,1,2,2018-02-02
"171",25.2600411111111,1.07285027777778,24.1871911111111,0,2018-02-03,2018-02-04,24.1871911111111,2018,2,0,1,3,2018-02-03
"172",37.0470125,2.78635972222222,34.2613061111111,0.000653333333333333,2018-02-04,2018-02-05,34.2606527777778,2018,2,0,1,4,2018-02-04
"173",25.4079166666667,4.99854694444444,21.8845222222222,1.47515277777778,2018-02-05,2018-02-06,20.4093694444444,2018,2,0,1,5,2018-02-05
"174",22.6464716666667,6.16127944444444,18.4850941666667,1.99990166666667,2018-02-06,2018-02-07,16.4851925,2018,2,0,1,6,2018-02-06
"175",21.6535858333333,2.34201916666667,19.3491544444444,0.0375875,2018-02-07,2018-02-08,19.3115669444444,2018,2,0,1,7,2018-02-07
"176",24.5434958333333,2.876295,21.79747,0.130269166666667,2018-02-08,2018-02-09,21.6672008333333,2018,2,0,1,8,2018-02-08
